,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Faithorn Township,99.53%,,,,,,0.47%,0.93%,$41,250.00,$44,583.00,$36,875.00,$30,000.00,$20,422.00,2.90%,4.30%,0.00%,18.40%
Farmington,71.50%,11.40%,0.40%,13.90%,0.10%,0.40%,2.10%,2.10%,$56,442.00,$67,407.00,$54,780.00,$39,435.00,$36,281.00,2.60%,4.40%,5.50%,7.60%
Farmington Hills,82.95%,6.94%,0.17%,7.54%,0.02%,0.46%,1.93%,1.47%,,,,,,,,,
Farwell,97.80%,0.60%,0.70%,0.10%,0.10%,0.10%,0.60%,1.80%,,,,,,,,,
Fawn River Township,97.33%,0.61%,0.06%,0.42%,,1.15%,0.42%,2.73%,$41,852.00,$46,985.00,$30,865.00,$22,841.00,$17,533.00,4.60%,7.30%,9.20%,5.30%
Fayette Township,96.42%,1.37%,0.27%,0.18%,,0.39%,1.37%,2.12%,$38,974.00,$44,000.00,$36,384.00,$25,614.00,$17,629.00,4.60%,7.30%,7.00%,4.10%
Felch Township,98.21%,,0.69%,0.14%,0.14%,,0.83%,,$36,667.00,$41,667.00,$31,167.00,$18,958.00,$16,096.00,3.50%,8.10%,7.30%,12.20%
Fennville,73.27%,3.15%,0.75%,0.34%,,19.81%,2.67%,32.63%,$39,013.00,$40,875.00,$32,833.00,$25,556.00,$16,127.00,9.70%,12.20%,15.50%,9.50%
Fenton,96.25%,0.60%,0.39%,0.95%,,0.66%,1.16%,1.80%,$47,400.00,$55,637.00,$44,874.00,$30,435.00,$22,435.00,4.40%,6.20%,5.90%,12.40%
Ferndale,91.46%,3.42%,0.55%,1.32%,0.02%,0.64%,2.58%,1.81%,$45,629.00,$51,687.00,$40,392.00,$30,859.00,$23,133.00,7.20%,8.20%,12.00%,9.60%
Ferris Township,98.19%,0.29%,0.15%,0.07%,0.07%,0.29%,0.94%,1.23%,$35,820.00,$36,932.00,$29,219.00,$20,529.00,$15,184.00,6.70%,9.70%,15.10%,4.20%
Ferry Township,91.44%,0.46%,2.31%,0.08%,,3.94%,1.77%,5.94%,$35,170.00,$38,571.00,$31,625.00,$21,375.00,$16,212.00,7.70%,13.50%,15.10%,13.40%
Ferrysburg,96.35%,0.59%,0.76%,0.89%,,0.49%,0.92%,1.28%,$53,622.00,$65,231.00,$42,875.00,$27,270.00,$31,254.00,1.30%,3.50%,2.40%,0.00%
Fife Lake,90.77%,0.64%,3.22%,,,,5.36%,0.21%,$32,361.00,$42,188.00,$32,083.00,$24,375.00,$19,024.00,9.40%,13.80%,18.00%,0.00%
Fife Lake Township,90.44%,4.88%,1.71%,,0.07%,0.26%,2.64%,0.92%,$36,667.00,$42,813.00,$28,977.00,$21,736.00,$18,739.00,6.50%,8.70%,10.80%,3.10%
Filer Charter Township,96.78%,0.23%,0.63%,0.36%,,0.54%,1.45%,1.68%,$40,972.00,$45,417.00,$36,333.00,$23,065.00,$19,811.00,4.30%,7.20%,8.60%,6.50%
Fillmore Township,95.10%,0.62%,0.22%,1.23%,,1.78%,1.05%,4.54%,$52,969.00,$61,333.00,$40,268.00,$26,538.00,$20,166.00,2.90%,5.40%,4.10%,0.00%
Flat Rock,95.32%,1.43%,0.49%,0.47%,,0.64%,1.65%,2.70%,$44,084.00,$54,186.00,$43,967.00,$27,348.00,$21,256.00,8.50%,8.80%,11.30%,4.80%
Flint,37.40%,56.60%,0.50%,0.50%,,1.10%,3.90%,3.90%,$28,015.00,$31,424.00,$34,009.00,$24,237.00,$15,733.00,22.90%,26.40%,37.40%,13.40%
Florence Township,96.17%,0.91%,0.35%,0.14%,,0.56%,1.88%,3.76%,$45,288.00,$47,500.00,$33,125.00,$22,419.00,$19,086.00,5.40%,9.60%,10.00%,12.30%
Flowerfield Township,96.04%,0.38%,0.88%,0.82%,,0.69%,1.19%,1.44%,$46,897.00,$51,458.00,$36,723.00,$26,202.00,$19,969.00,5.00%,7.80%,11.20%,3.30%
Flushing,96.98%,0.63%,0.32%,0.40%,0.04%,0.37%,1.26%,1.61%,$54,010.00,$64,726.00,$52,794.00,$31,502.00,$24,697.00,4.40%,4.70%,6.30%,6.90%
Flynn Township,99.62%,,0.10%,,,0.19%,0.10%,1.44%,$40,850.00,$42,083.00,$33,125.00,$21,875.00,$14,026.00,12.30%,17.40%,25.60%,5.00%
Ford River Township,96.52%,0.13%,1.52%,0.31%,0.04%,0.18%,1.29%,0.36%,$42,260.00,$47,837.00,$39,625.00,$22,298.00,$25,299.00,3.20%,5.20%,4.50%,9.50%
Forest Hills,95.28%,0.64%,0.20%,2.63%,,0.34%,0.91%,0.95%,$96,150.00,,$68,003.00,$37,553.00,$39,517.00,1.30%,2.00%,1.70%,3.90%
Forest Home Township,98.01%,0.16%,0.43%,0.43%,,0.16%,0.81%,0.75%,$40,980.00,$51,000.00,$32,461.00,$22,422.00,$24,319.00,2.10%,5.00%,3.20%,5.20%
Forest Township, Cheboygan County,96.48%,0.46%,0.56%,0.56%,,0.28%,1.67%,0.46%,$28,424.00,$30,833.00,$28,611.00,$20,288.00,$15,373.00,15.20%,17.50%,29.30%,9.80%
Forest Township, Genesee County,97.28%,0.36%,0.34%,0.21%,0.02%,0.55%,1.25%,1.18%,$51,235.00,$57,880.00,$48,393.00,$22,788.00,$20,773.00,1.10%,3.00%,1.40%,3.20%
Forest Township, Missaukee County,98.06%,,0.37%,,,,1.57%,0.74%,$33,359.00,$38,047.00,$30,912.00,$20,375.00,$15,417.00,10.00%,11.30%,14.10%,16.00%
Forester Township,98.38%,,0.45%,0.09%,,0.54%,0.54%,1.71%,$32,614.00,$40,417.00,$32,422.00,$21,328.00,$19,573.00,7.00%,8.50%,4.60%,11.80%
Forestville,95.28%,,0.79%,,,,3.94%,2.36%,$45,625.00,$62,917.00,$29,375.00,$17,321.00,$21,130.00,6.90%,10.00%,6.30%,24.20%
Fork Township,97.62%,0.77%,0.48%,,,,1.13%,1.37%,$28,750.00,$31,486.00,$27,105.00,$21,397.00,$14,124.00,11.90%,14.80%,22.40%,5.20%
Forsyth Township,95.17%,0.56%,1.51%,0.60%,,0.41%,1.74%,0.83%,$34,944.00,$43,125.00,$32,969.00,$20,665.00,$16,550.00,10.60%,14.40%,24.40%,9.40%
Foster Township,99.27%,,,,,,0.73%,0.97%,$29,091.00,$35,750.00,$31,354.00,$21,875.00,$17,319.00,9.60%,13.40%,22.40%,2.90%
Fountain,97.14%,,1.14%,,,0.57%,1.14%,0.57%,$30,000.00,$50,938.00,$31,875.00,$21,875.00,$19,396.00,3.90%,5.50%,0.00%,18.80%
Fowler,100.00%,,,,,,,,$42,171.00,$56,625.00,$40,134.00,$25,804.00,$18,123.00,2.70%,4.00%,2.20%,6.70%
Fowlerville,96.30%,0.17%,1.35%,0.30%,0.03%,0.37%,1.48%,1.68%,$41,628.00,$44,459.00,$40,625.00,$27,406.00,$18,074.00,6.00%,9.00%,9.90%,10.60%
Frankenlust Township,95.69%,0.63%,0.16%,2.02%,,0.16%,1.34%,1.50%,$52,161.00,$63,707.00,$50,161.00,$32,167.00,$27,204.00,2.40%,3.20%,2.40%,3.60%
Frankenmuth,98.80%,0.27%,0.21%,0.29%,,0.06%,0.37%,0.95%,$51,153.00,$71,667.00,$51,004.00,$29,959.00,$30,479.00,2.40%,4.90%,5.20%,7.70%
Frankenmuth Township,97.76%,0.54%,0.10%,0.20%,,0.29%,1.12%,2.15%,$61,480.00,$66,042.00,$43,929.00,$31,027.00,$25,833.00,2.20%,3.50%,1.80%,7.00%
Frankfort,95.84%,0.33%,2.31%,0.26%,,0.13%,1.12%,1.78%,$33,821.00,$43,375.00,$29,205.00,$21,389.00,$20,132.00,6.60%,10.20%,13.60%,9.10%
Franklin,89.79%,5.07%,0.10%,3.58%,,0.34%,1.12%,0.85%,$124,014.00,$139,339.00,$100,000.00,$61,500.00,$71,033.00,0.50%,1.00%,0.40%,1.00%
Franklin Township, Clare County,99.13%,,,,,,0.87%,0.74%,$25,598.00,$26,932.00,$29,583.00,$15,795.00,$12,353.00,13.40%,19.60%,18.30%,32.40%
Franklin Township, Houghton County,98.79%,0.23%,0.23%,0.15%,,,0.61%,0.98%,$31,176.00,$36,250.00,$28,438.00,$21,786.00,$14,866.00,7.70%,11.60%,14.90%,12.00%
Franklin Township, Lenawee County,98.03%,0.07%,0.10%,0.31%,,0.48%,1.02%,1.09%,$56,296.00,$61,979.00,$47,083.00,$25,691.00,$24,300.00,1.60%,2.70%,1.70%,3.00%
Fraser,96.67%,0.91%,0.26%,0.93%,0.01%,0.21%,1.01%,1.33%,$50,339.00,$64,119.00,$50,243.00,$29,254.00,$22,864.00,3.40%,4.20%,5.30%,4.40%
Fraser Township,97.78%,0.30%,0.56%,0.36%,,0.12%,0.89%,1.39%,$41,581.00,$50,111.00,$36,107.00,$24,570.00,$18,721.00,8.70%,9.20%,10.20%,16.40%
Frederic Township,97.14%,0.14%,1.14%,0.07%,,,1.50%,1.21%,$31,923.00,$35,250.00,$31,058.00,$20,625.00,$15,273.00,9.80%,12.10%,16.40%,11.90%
Fredonia Township,96.69%,0.06%,1.33%,0.17%,,0.87%,0.87%,1.57%,$46,635.00,$50,909.00,$35,388.00,$28,875.00,$21,354.00,5.60%,7.80%,13.30%,6.00%
Free Soil,93.22%,2.26%,0.56%,,,,3.95%,,$27,083.00,$36,000.00,$28,750.00,$20,833.00,$13,329.00,5.60%,9.80%,9.80%,11.40%
Free Soil Township,96.91%,0.74%,0.49%,0.25%,,0.49%,1.11%,1.11%,$34,375.00,$40,795.00,$37,000.00,$20,417.00,$15,318.00,4.80%,8.00%,8.30%,9.00%
Freedom Township,93.15%,,0.26%,0.38%,,5.31%,0.90%,8.77%,$62,321.00,$73,235.00,$45,139.00,$37,188.00,$26,397.00,1.20%,5.20%,1.10%,3.90%
Freeland,82.86%,13.04%,0.64%,0.49%,0.06%,0.82%,2.10%,3.17%,$55,455.00,$67,083.00,$50,225.00,$33,306.00,$20,470.00,2.70%,2.60%,2.00%,6.50%
Freeman Township,97.94%,,1.43%,,0.09%,,0.54%,1.34%,$30,398.00,$33,333.00,$28,036.00,$21,696.00,$14,624.00,10.50%,13.00%,16.90%,7.10%
Freeport,92.57%,2.03%,,0.45%,,1.80%,3.15%,0.45%,$42,708.00,$46,667.00,$35,000.00,$25,156.00,$18,684.00,0.80%,0.70%,2.10%,0.00%
Fremont,96.59%,0.38%,0.50%,0.99%,0.05%,0.47%,1.02%,1.96%,$32,246.00,$42,578.00,$37,872.00,$23,203.00,$19,475.00,8.80%,12.20%,20.00%,7.50%
Fremont Township, Isabella County,98.01%,0.07%,0.29%,0.07%,0.15%,0.37%,1.03%,1.62%,$40,577.00,$45,956.00,$31,603.00,$20,893.00,$16,644.00,4.10%,7.00%,4.50%,8.10%
Fremont Township, Saginaw County,97.33%,0.10%,0.52%,0.33%,,0.67%,1.05%,2.05%,$47,841.00,$50,385.00,$37,115.00,$27,167.00,$19,210.00,7.20%,9.90%,15.20%,6.00%
Fremont Township, Sanilac County,97.59%,0.44%,1.10%,,,0.22%,0.66%,0.55%,$44,250.00,$47,500.00,$37,583.00,$20,625.00,$15,934.00,6.50%,10.00%,13.00%,0.00%
Fremont Township, Tuscola County,97.50%,0.17%,0.51%,0.11%,,0.06%,1.66%,1.43%,$38,909.00,$46,285.00,$37,857.00,$22,554.00,$16,355.00,6.70%,9.70%,10.80%,2.20%
Friendship Township,94.67%,0.24%,3.08%,0.24%,0.12%,,1.66%,0.36%,$46,000.00,$55,938.00,$34,375.00,$20,938.00,$22,324.00,4.30%,6.00%,6.20%,6.70%
Frost Township,96.38%,0.69%,0.95%,0.17%,0.09%,0.09%,1.64%,1.47%,$27,243.00,$32,768.00,$27,250.00,$22,386.00,$16,387.00,13.10%,16.90%,23.50%,10.30%
Fruitland Township,96.96%,0.63%,0.65%,0.25%,,0.25%,1.26%,1.03%,$53,977.00,$60,021.00,$40,647.00,$28,615.00,$23,216.00,2.00%,3.30%,4.10%,7.40%
Fruitport,98.04%,0.09%,0.44%,0.62%,,0.27%,0.53%,1.42%,$48,125.00,$54,917.00,$38,362.00,$30,227.00,$22,364.00,3.30%,5.80%,6.80%,0.00%
Fruitport Charter Township,96.90%,0.65%,0.70%,0.43%,,0.45%,0.86%,1.68%,$49,065.00,$54,634.00,$40,165.00,$27,690.00,$20,582.00,5.40%,6.60%,8.00%,4.80%
Fulton Township,96.77%,0.17%,0.46%,0.04%,,1.08%,1.49%,2.36%,$41,667.00,$48,060.00,$36,319.00,$27,452.00,$19,101.00,8.00%,10.80%,12.60%,8.20%
Gaastra,97.35%,,0.59%,,,0.59%,1.47%,0.88%,$23,125.00,$35,521.00,$24,750.00,$29,583.00,$15,797.00,21.20%,22.20%,39.50%,10.90%
Gagetown,91.52%,,1.03%,0.77%,,2.83%,3.86%,7.20%,$28,750.00,$34,444.00,$26,354.00,$20,500.00,$14,165.00,11.70%,14.90%,16.30%,6.60%
Gaines,93.72%,1.91%,,0.55%,,1.37%,2.46%,1.64%,$44,375.00,$46,250.00,$50,625.00,$22,500.00,$19,790.00,8.50%,10.30%,13.60%,18.50%
Gaines Township, Genesee County,96.92%,0.34%,0.40%,0.35%,0.02%,0.48%,1.49%,1.28%,$66,289.00,$69,649.00,$53,547.00,$35,386.00,$24,816.00,3.10%,3.60%,4.60%,2.20%
Galesburg,96.38%,0.96%,0.91%,0.15%,,0.20%,1.41%,1.16%,$34,663.00,$44,038.00,$35,167.00,$24,886.00,$16,785.00,11.00%,12.90%,19.10%,5.00%
Galien,96.96%,,0.17%,,,,2.87%,0.84%,$35,250.00,$35,313.00,$36,053.00,$17,692.00,$15,739.00,13.30%,14.30%,22.00%,10.00%
Galien Township,96.46%,0.50%,0.19%,0.43%,,0.25%,2.17%,0.81%,$37,434.00,$44,706.00,$35,337.00,$19,637.00,$17,850.00,5.80%,7.70%,11.30%,4.60%
Ganges Township,93.38%,0.48%,0.75%,0.20%,,4.12%,1.07%,11.93%,,,,,,,,,
Garden,80.42%,,8.75%,,,,10.83%,,$36,250.00,$46,500.00,$36,875.00,$30,469.00,$16,605.00,3.00%,7.60%,14.80%,13.20%
Garden City,96.20%,1.10%,0.40%,0.72%,0.01%,0.30%,1.27%,2.03%,$51,841.00,$58,530.00,$44,314.00,$27,904.00,$21,651.00,3.30%,4.50%,4.20%,6.50%
Garden Township,88.25%,0.12%,5.75%,0.37%,,,5.51%,0.86%,$37,083.00,$40,313.00,$34,750.00,$29,063.00,$20,445.00,5.40%,9.10%,9.90%,9.70%
Garfield Township, Bay County,97.46%,0.90%,0.45%,0.11%,,,1.07%,1.35%,$44,044.00,$49,559.00,$36,250.00,$20,592.00,$17,306.00,7.40%,10.50%,10.90%,11.80%
Garfield Township, Clare County,98.07%,,0.66%,0.05%,,0.20%,1.02%,0.86%,$29,038.00,$32,813.00,$26,357.00,$19,000.00,$17,209.00,6.70%,12.70%,20.10%,6.80%
Garfield Township, Kalkaska County,97.98%,,,0.25%,,0.50%,1.26%,1.13%,$34,444.00,$36,500.00,$31,607.00,$24,250.00,$15,552.00,11.70%,11.90%,9.90%,13.60%
Garfield Township, Mackinac County,82.09%,0.08%,12.47%,0.16%,,0.48%,4.72%,1.36%,$34,712.00,$37,917.00,$29,821.00,$26,146.00,$17,315.00,7.10%,10.00%,8.10%,12.60%
Garfield Township, Newaygo County,93.43%,0.28%,0.65%,0.77%,0.04%,3.49%,1.34%,7.31%,$38,548.00,$44,453.00,$36,048.00,$23,816.00,$16,410.00,5.80%,9.80%,12.50%,10.00%
Gaylord,96.50%,0.30%,0.95%,0.30%,0.08%,0.33%,1.55%,1.71%,$28,770.00,$36,654.00,$33,264.00,$19,815.00,$17,313.00,8.80%,9.70%,8.80%,13.60%
Geneva Township, Midland County,98.50%,0.09%,0.79%,,,,0.62%,1.58%,$41,908.00,$43,906.00,$35,469.00,$22,500.00,$17,479.00,7.30%,8.50%,8.30%,5.60%
Geneva Township, Van Buren County,82.54%,9.18%,1.38%,0.18%,,4.33%,2.39%,7.92%,$34,900.00,$38,125.00,$35,712.00,$21,599.00,$16,499.00,7.90%,10.40%,6.20%,17.90%
Genoa Township,97.30%,0.19%,0.42%,0.71%,0.01%,0.22%,1.14%,1.00%,$71,398.00,$79,988.00,$59,229.00,$31,020.00,$32,601.00,2.40%,2.70%,2.60%,2.90%
Germfask Township,91.45%,0.81%,6.11%,0.20%,,,1.43%,,$27,625.00,$29,375.00,$31,875.00,$16,364.00,$14,648.00,9.40%,11.30%,11.90%,10.70%
Gerrish Township,98.24%,0.33%,0.29%,0.16%,0.10%,0.16%,0.72%,0.62%,$37,147.00,$46,469.00,$41,542.00,$23,500.00,$19,877.00,5.10%,6.80%,8.50%,5.40%
Gibraltar,96.74%,0.52%,0.33%,0.40%,,0.59%,1.43%,1.83%,$58,167.00,$67,457.00,$53,750.00,$31,708.00,$28,528.00,1.90%,2.70%,1.30%,3.20%
Gibson Township,98.80%,0.16%,0.16%,,,0.16%,0.72%,9.96%,$35,978.00,$39,500.00,$29,750.00,$21,833.00,$14,969.00,9.00%,12.50%,15.50%,9.10%
Gilead Township,88.58%,,0.40%,,,10.23%,0.80%,13.01%,$37,000.00,$43,000.00,$34,063.00,$26,974.00,$17,256.00,5.90%,18.20%,14.00%,14.30%
Gilford Township,97.84%,0.36%,,,,0.84%,0.96%,3.24%,$40,288.00,$45,000.00,$32,206.00,$25,500.00,$17,778.00,7.40%,8.10%,9.40%,12.80%
Gilmore Township, Benzie County,97.06%,0.35%,0.71%,,,0.35%,1.53%,0.94%,$29,712.00,$33,824.00,$27,361.00,$21,591.00,$14,999.00,6.90%,9.10%,10.80%,5.90%
Gilmore Township, Isabella County,96.37%,0.07%,1.45%,0.15%,,1.16%,0.80%,3.63%,$37,000.00,$39,911.00,$30,179.00,$23,194.00,$16,277.00,6.60%,9.90%,13.40%,7.60%
Girard Township,97.65%,0.78%,0.47%,0.47%,,0.16%,0.47%,0.84%,$43,173.00,$50,197.00,$34,545.00,$23,393.00,$21,016.00,5.40%,6.60%,6.00%,10.60%
Gladstone,96.76%,0.14%,1.47%,0.22%,0.08%,0.04%,1.29%,0.42%,$34,328.00,$47,899.00,$43,400.00,$25,662.00,$17,973.00,7.80%,10.20%,13.90%,9.50%
Gladwin,96.10%,0.23%,0.53%,1.07%,,0.37%,1.70%,1.50%,$29,598.00,$38,269.00,$35,040.00,$19,571.00,$16,370.00,9.30%,11.70%,13.70%,9.10%
Gladwin County,97.65%,0.13%,0.56%,0.27%,0.02%,0.31%,1.06%,0.96%,$32,019.00,$37,090.00,$33,871.00,$21,956.00,$16,614.00,10.40%,13.80%,19.40%,7.30%
Gladwin Township,99.14%,0.38%,,,,,0.48%,0.10%,$35,441.00,$37,045.00,$27,639.00,$19,167.00,$14,659.00,18.10%,26.10%,40.20%,3.50%
Glen Arbor Township,99.24%,0.13%,,0.25%,,0.13%,0.25%,0.63%,$46,719.00,$58,571.00,$35,114.00,$30,179.00,$29,070.00,1.50%,5.10%,6.00%,2.00%
Gobles,94.11%,,1.84%,0.12%,,1.10%,2.82%,2.33%,$26,917.00,$33,194.00,$31,250.00,$21,818.00,$12,804.00,16.40%,18.30%,21.00%,17.80%
Gogebic County,,,,,,,,,$34,917.00,$47,219.00,,,$20,759.00,14.00%,17.20%,28.60%,9.00%
Golden Township,89.83%,0.39%,0.94%,0.17%,,6.69%,1.99%,11.05%,$35,878.00,$41,250.00,$32,321.00,$20,721.00,$17,934.00,9.30%,14.50%,19.70%,1.70%
Goodar Township,97.97%,,0.41%,0.20%,0.41%,0.61%,0.41%,1.42%,$28,214.00,$30,139.00,$26,250.00,$15,714.00,$14,052.00,11.00%,14.60%,14.30%,6.70%
Goodland Township,98.21%,0.35%,,0.17%,,0.69%,0.58%,3.58%,$51,313.00,$55,875.00,$42,313.00,$25,820.00,$19,999.00,4.10%,7.00%,11.90%,3.70%
Goodrich,98.52%,0.22%,0.15%,0.59%,,0.07%,0.44%,1.03%,$65,089.00,$74,063.00,$55,000.00,$31,641.00,$26,089.00,1.60%,2.70%,1.00%,6.30%
Goodwell Township,95.64%,2.18%,0.36%,,0.54%,0.54%,0.73%,2.18%,$37,813.00,$44,000.00,$35,583.00,$21,188.00,$14,498.00,9.20%,11.00%,10.20%,11.40%
Gore Township,98.56%,,,,,,1.44%,2.88%,$25,625.00,$45,417.00,$36,875.00,$13,750.00,$19,401.00,22.00%,16.50%,9.70%,50.00%
Gourley Township,89.98%,0.24%,7.33%,,,,2.44%,1.71%,$27,063.00,$31,563.00,$33,750.00,$23,125.00,$14,215.00,9.30%,14.50%,17.30%,22.60%
Grand Beach,98.19%,1.36%,,,,,0.45%,,$61,875.00,$103,369.00,$86,188.00,$36,875.00,$51,788.00,0.00%,1.80%,,
Grand Blanc,82.50%,11.10%,0.40%,2.80%,,0.40%,2.90%,2.60%,,,,,,,,,
Grand Haven,96.35%,0.45%,0.56%,0.87%,0.02%,0.40%,1.35%,1.58%,$40,322.00,$50,000.00,$34,846.00,$28,472.00,$22,274.00,,,,
Grand Haven Charter Township,97.15%,0.12%,0.35%,0.56%,0.01%,0.67%,1.14%,1.90%,$62,380.00,$68,237.00,$48,389.00,$28,520.00,$25,025.00,1.00%,2.20%,1.20%,3.20%
Grand Island Township,95.56%,,2.22%,2.22%,,,,,$76,094.00,$82,500.00,$61,250.00,$38,750.00,$33,892.00,0.00%,2.60%,0.00%,12.50%
Grand Ledge,96.33%,0.44%,0.40%,0.58%,0.03%,0.78%,1.46%,2.61%,$47,043.00,$55,727.00,$44,255.00,$29,503.00,$22,438.00,6.30%,9.30%,12.50%,7.80%
Grand Rapids,64.60%,20.90%,0.70%,1.90%,0.10%,7.70%,4.20%,,$37,224.00,$44,224.00,$33,050.00,$26,382.00,$17,661.00,11.90%,15.70%,19.40%,10.40%
Grand Rapids Charter Township,95.80%,0.99%,0.18%,1.44%,0.01%,0.53%,1.05%,1.30%,$66,250.00,$76,021.00,$52,135.00,$36,011.00,$30,531.00,2.60%,3.20%,3.40%,4.10%
Grand Traverse County,96.51%,0.40%,0.93%,0.49%,0.03%,0.54%,1.09%,1.49%,$43,169.00,$51,211.00,$34,796.00,$24,139.00,$22,111.00,3.80%,5.90%,5.30%,5.90%
Grandville,92.00%,2.20%,0.20%,1.50%,,1.80%,2.40%,6.20%,,,,,,,,,
Grant,95.12%,0.23%,0.23%,0.11%,,2.04%,2.27%,10.33%,$50,972.00,$44,583.00,$41,250.00,$26,696.00,$15,308.00,11.10%,20.80%,26.10%,19.90%
Grant Township, Cheboygan County,96.20%,0.42%,1.48%,,0.11%,,1.80%,0.21%,$32,000.00,$35,938.00,$26,964.00,$22,500.00,$15,865.00,6.40%,11.00%,20.20%,3.20%
Grant Township, Clare County,97.33%,0.13%,0.59%,0.36%,,0.40%,1.19%,0.53%,$35,245.00,$41,607.00,$31,193.00,$21,400.00,$17,597.00,8.30%,11.10%,16.20%,10.00%
Grant Township, Grand Traverse County,98.10%,,0.63%,0.11%,,0.95%,0.21%,1.16%,$37,269.00,$42,000.00,$34,196.00,$20,625.00,$17,282.00,3.10%,6.30%,5.30%,9.80%
Grant Township, Huron County,96.04%,1.32%,0.12%,0.24%,,0.24%,2.04%,1.32%,$40,536.00,$43,750.00,$31,450.00,$21,528.00,$17,615.00,5.50%,10.30%,11.80%,11.40%
Grant Township, Iosco County,97.95%,0.13%,0.45%,0.19%,,0.06%,1.22%,0.58%,$27,625.00,$33,375.00,$32,321.00,$18,750.00,$16,708.00,12.60%,15.00%,22.10%,9.60%
Grant Township, Keweenaw County,98.84%,,,,,,1.16%,0.58%,$34,464.00,$46,250.00,$33,750.00,$27,917.00,$24,336.00,11.40%,10.80%,25.00%,7.00%
Grant Township, Mason County,95.29%,0.24%,1.41%,,,1.29%,1.76%,2.59%,$39,018.00,$45,000.00,$36,389.00,$21,607.00,$16,611.00,8.20%,11.40%,11.80%,9.80%
Grant Township, Mecosta County,97.21%,0.59%,0.59%,,,0.29%,1.32%,0.29%,$36,071.00,$39,167.00,$30,972.00,$22,000.00,$17,886.00,5.00%,7.20%,11.20%,9.10%
Grant Township, Newaygo County,92.27%,0.35%,0.42%,0.13%,,5.11%,1.73%,11.60%,$41,295.00,$50,545.00,$45,750.00,$22,099.00,$15,910.00,4.10%,4.30%,4.40%,4.90%
Grant Township, Oceana County,91.03%,0.38%,1.74%,0.75%,,5.01%,1.09%,10.40%,$37,594.00,$40,297.00,$31,975.00,$25,724.00,$15,267.00,14.70%,15.40%,23.10%,6.00%
Grant Township, St. Clair County,98.20%,0.12%,0.12%,0.12%,,0.72%,0.72%,2.10%,$58,603.00,$62,885.00,$45,667.00,$27,768.00,$20,729.00,2.90%,4.20%,5.00%,3.40%
Grass Lake,98.80%,0.28%,0.37%,0.18%,,,0.37%,0.65%,$45,078.00,$52,143.00,,,,2.20%,4.30%,2.50%,4.00%
Grass Lake Charter Township,98.10%,0.50%,0.31%,0.09%,0.04%,0.17%,0.78%,1.07%,$55,280.00,$61,027.00,$47,228.00,$30,805.00,$23,976.00,0.60%,2.30%,0.70%,3.10%
Gratiot County,92.01%,3.72%,0.55%,0.34%,0.02%,1.76%,1.60%,4.43%,$37,262.00,$43,954.00,$32,442.00,$22,333.00,$17,118.00,7.30%,10.30%,11.70%,9.20%
Grattan Township,96.90%,0.70%,0.23%,0.23%,,0.51%,1.44%,2.56%,$56,467.00,$62,148.00,$44,813.00,$27,014.00,$23,213.00,1.20%,2.30%,2.60%,2.50%
Grayling,96.88%,0.51%,0.87%,0.77%,,0.15%,0.82%,1.54%,$24,250.00,$29,850.00,$29,167.00,$20,060.00,$13,089.00,21.60%,21.80%,29.50%,17.50%
Grayling Township,94.83%,3.04%,0.48%,0.26%,,0.08%,1.32%,0.80%,$34,690.00,$37,963.00,$30,973.00,$22,857.00,$17,355.00,9.10%,11.70%,16.40%,4.40%
Green Charter Township,97.20%,0.87%,0.47%,0.03%,,0.22%,1.22%,1.03%,$39,036.00,$43,884.00,$36,970.00,$25,036.00,$18,212.00,11.10%,10.60%,10.00%,7.70%
Green Lake Township,96.95%,0.02%,1.22%,0.42%,0.06%,0.28%,1.06%,0.86%,$45,884.00,$50,183.00,$32,377.00,$27,222.00,$19,594.00,3.60%,4.50%,4.90%,5.40%
Green Oak Township,96.92%,0.58%,0.47%,0.49%,0.01%,0.20%,1.32%,1.28%,$75,173.00,$83,550.00,$61,131.00,$39,270.00,$29,923.00,2.00%,2.60%,2.20%,4.50%
Green Township,97.34%,0.41%,0.41%,0.17%,,1.16%,0.50%,1.08%,$34,271.00,$37,768.00,$32,083.00,$22,708.00,$16,454.00,4.60%,7.20%,10.20%,3.40%
Greenbush Township, Alcona County,98.00%,0.40%,0.33%,0.33%,,0.07%,0.87%,0.53%,$32,823.00,$35,789.00,$29,625.00,$20,385.00,$18,248.00,8.70%,11.10%,14.90%,6.10%
Greenbush Township, Clinton County,98.77%,0.19%,0.05%,0.19%,0.05%,0.33%,0.43%,1.75%,$53,021.00,$57,721.00,$40,391.00,$30,429.00,$21,453.00,1.70%,3.30%,2.70%,3.90%
Greendale Township,95.81%,0.28%,1.45%,0.28%,,0.62%,1.57%,1.90%,$33,587.00,$36,776.00,$32,000.00,$21,250.00,$14,522.00,10.30%,13.70%,18.70%,7.00%
Greenland Township,96.90%,,0.34%,,,0.34%,2.41%,1.26%,$31,574.00,$37,917.00,$30,865.00,$20,096.00,$16,152.00,3.60%,7.40%,12.60%,8.70%
Greenleaf Township,98.63%,,,0.37%,,0.12%,0.87%,1.00%,$34,643.00,$37,679.00,$30,000.00,$22,321.00,$14,067.00,11.70%,13.90%,19.00%,11.70%
