State,Year,Office,County,D#,R#,S#,Silver#,Ind.#,Pop.#,Prog.#,Proh.#,AI#,Cit.#,None#,I#,Ref.#,NL#,G#,L#,NA#,W/I#,I1#,I2#,I3#,I4#,Tea#,IA#,Others,O#,Year / Office,D1#,D2#
Nevada,2018,US Senate,Clark,359028,266675,,,,,,,4786,,9810,,,,,5823,,,5922,,,,,,,,,,
Nevada,2018,US Senate,Douglas,8303,16742,,,,,,,134,,388,,,,,266,,,224,,,,,,,,,,
Nevada,2018,US Senate,Elko,2904,11491,,,,,,,142,,260,,,,,205,,,172,,,,,,,,,,
Nevada,2018,US Senate,Esmeralda,52,280,,,,,,,3,,17,,,,,10,,,9,,,,,,,,,,
Nevada,2018,US Senate,Eureka,74,633,,,,,,,7,,22,,,,,9,,,13,,,,,,,,,,
Nevada,2018,US Senate,Humboldt,1188,4022,,,,,,,51,,139,,,,,71,,,78,,,,,,,,,,
Nevada,2018,US Senate,Lander,350,1588,,,,,,,25,,64,,,,,36,,,30,,,,,,,,,,
Nevada,2018,US Senate,Lincoln,283,1547,,,,,,,10,,62,,,,,21,,,27,,,,,,,,,,
Nevada,2018,US Senate,Lyon,5526,14296,,,,,,,157,,406,,,,,257,,,282,,,,,,,,,,
Nevada,2018,US Senate,Mineral,570,1056,,,,,,,17,,90,,,,,37,,,40,,,,,,,,,,
Nevada,2018,US Senate,Nye,4888,11397,,,,,,,221,,435,,,,,284,,,278,,,,,,,,,,
Nevada,2018,US Senate,Pershing,398,1271,,,,,,,11,,39,,,,,19,,,26,,,,,,,,,,
Nevada,2018,US Senate,Storey,724,1495,,,,,,,26,,51,,,,,32,,,32,,,,,,,,,,
Nevada,2018,US Senate,Washoe,93828,86988,,,,,,,1184,,2829,,,,,1716,,,1682,,,,,,,,,,
Nevada,2018,US Senate,White Pine,635,2351,,,,,,,56,,101,,,,,40,,,59,,,,,,,,,,
Nevada,1894,Governor,Churchill,8,70,,94,,13,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1894,Governor,Douglas,4,233,,147,,17,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1894,Governor,Elko,69,241,,765,,51,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1894,Governor,Esmeralda,23,125,,289,,6,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1894,Governor,Eureka,8,135,,450,,20,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1894,Governor,Humboldt,38,210,,736,,86,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1894,Governor,Lander,68,131,,219,,31,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1894,Governor,Lincoln,23,216,,225,,107,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1894,Governor,Lyon,17,233,,387,,23,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1894,Governor,Nye,11,39,,160,,14,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1894,Governor,Ormsby,23,433,,405,,8,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1894,Governor,Storey,215,744,,676,,59,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1894,Governor,Washoe,171,818,,499,,271,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1898,Governor,Churchill,60,209,,142,,20,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1898,Governor,Douglas,53,95,,38,,7,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1898,Governor,Elko,418,324,,499,,65,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1898,Governor,Esmeralda,65,158,,191,,21,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1898,Governor,Eureka,75,134,,336,,20,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1898,Governor,Humboldt,272,284,,349,,47,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1898,Governor,Lander,182,85,,199,,15,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1898,Governor,Lincoln,297,111,,259,,36,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1898,Governor,Lyon,93,301,,199,,18,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1898,Governor,Nye,40,31,,147,,15,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1898,Governor,Ormsby,61,370,,395,,16,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1898,Governor,Storey,148,596,,346,,29,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1898,Governor,Washoe,191,705,,286,,507,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1898,Governor,White Pine,102,145,,184,,17,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1906,Governor,Carson City,324,338,16,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1906,Governor,Churchill,399,192,32,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1906,Governor,Douglas,177,227,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1906,Governor,Elko,659,453,34,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1906,Governor,Esmeralda,1361,641,204,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1906,Governor,Eureka,219,201,9,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1906,Governor,Humboldt,509,347,58,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1906,Governor,Lander,261,145,16,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1906,Governor,Lincoln,569,360,59,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1906,Governor,Lyon,339,220,19,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1906,Governor,Nye,1686,597,193,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1906,Governor,Storey,460,375,25,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1906,Governor,Washoe,1383,948,123,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1906,Governor,White Pine,340,292,23,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,Governor,Churchill,398,502,248,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,Governor,Clark,447,354,150,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,Governor,Douglas,117,283,37,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,Governor,Elko,909,885,308,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,Governor,Esmeralda,710,623,438,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,Governor,Eureka,156,292,42,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,Governor,Humboldt,995,676,385,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,Governor,Lander,261,239,88,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,Governor,Lincoln,320,173,60,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,Governor,Lyon,443,431,138,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,Governor,Mineral,335,360,138,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,Governor,Nye,847,865,677,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,Governor,Storey,348,331,21,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,Governor,Washoe,2247,1460,312,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,Governor,White Pine,790,706,297,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1914,Governor,Carson City,300,357,52,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1918,Governor,Carson City,507,460,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1918,Governor,Churchill,581,777,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1918,Governor,Clark,884,492,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1918,Governor,Douglas,254,324,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1918,Governor,Elko,1226,1056,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1918,Governor,Esmeralda,515,567,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1918,Governor,Eureka,174,215,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1918,Governor,Humboldt,1190,812,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1918,Governor,Lander,413,328,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1918,Governor,Lincoln,432,170,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1918,Governor,Lyon,643,736,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1918,Governor,Mineral,319,312,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1918,Governor,Nye,1120,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1918,Governor,Storey,398,262,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1918,Governor,Washoe,2615,3334,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1918,Governor,White Pine,1604,942,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1922,Governor,Carson City,539,536,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1922,Governor,Churchill,679,1117,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1922,Governor,Clark,1119,541,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1922,Governor,Douglas,259,470,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1922,Governor,Elko,1731,1288,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1922,Governor,Esmeralda,553,406,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1922,Governor,Eureka,219,287,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1922,Governor,Humboldt,808,496,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1922,Governor,Lander,403,363,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1922,Governor,Lincoln,544,240,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1922,Governor,Lyon,630,804,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1922,Governor,Mineral,315,288,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1922,Governor,Nye,1815,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1922,Governor,Pershing,647,362,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1922,Governor,Storey,503,533,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1922,Governor,Washoe,3247,3655,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1922,Governor,White Pine,1426,749,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1926,Governor,Carson City,510,512,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1926,Governor,Churchill,697,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1926,Governor,Clark,1539,481,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1926,Governor,Douglas,187,474,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1926,Governor,Elko,1575,1545,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1926,Governor,Esmeralda,311,366,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1926,Governor,Eureka,160,480,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1926,Governor,Humboldt,632,734,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1926,Governor,Lander,242,515,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1926,Governor,Lincoln,802,164,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1926,Governor,Lyon,526,909,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1926,Governor,Mineral,195,453,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1926,Governor,Nye,1158,1274,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1926,Governor,Pershing,474,569,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1926,Governor,Storey,380,432,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1926,Governor,Washoe,3499,4939,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1926,Governor,White Pine,1634,1328,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1930,Governor,Churchill,867,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1930,Governor,Clark,1770,1545,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1930,Governor,Douglas,202,543,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1930,Governor,Elko,1511,1733,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1930,Governor,Esmeralda,367,272,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1930,Governor,Eureka,285,229,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1930,Governor,Humboldt,605,599,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1930,Governor,Lander,382,409,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1930,Governor,Lincoln,864,620,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1930,Governor,Lyon,602,892,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1930,Governor,Mineral,389,621,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1930,Governor,Nye,937,909,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1930,Governor,Pershing,598,548,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1930,Governor,Storey,191,187,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1930,Governor,Washoe,4500,5648,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1930,Governor,White Pine,1797,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1930,Governor,Carson City,325,747,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1962,Governor,Churchill,1765,1091,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1962,Governor,Clark,27472,10569,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1962,Governor,Douglas,932,908,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1962,Governor,Elko,2930,1187,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1962,Governor,Esmeralda,216,117,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1962,Governor,Eureka,282,137,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1962,Governor,Humboldt,1258,896,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1962,Governor,Lander,531,246,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1962,Governor,Lincoln,826,298,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1962,Governor,Lyon,1480,1036,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1962,Governor,Mineral,1602,724,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1962,Governor,Nye,1252,601,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1962,Governor,Ormsby,2102,1360,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1962,Governor,Pershing,725,461,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1962,Governor,Storey,267,136,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1962,Governor,Washoe,18692,11075,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1962,Governor,White Pine,2452,1303,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1966,Governor,Churchill,1548,1919,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1966,Governor,Clark,32603,32116,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1966,Governor,Douglas,1000,1521,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1966,Governor,Elko,2562,2199,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1966,Governor,Esmeralda,191,138,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1966,Governor,Eureka,222,293,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1966,Governor,Humboldt,1163,1308,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1966,Governor,Lander,564,410,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1966,Governor,Lincoln,624,687,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1966,Governor,Lyon,1201,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1966,Governor,Mineral,1442,1266,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1966,Governor,Nye,973,919,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1966,Governor,Ormsby,2267,3198,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1966,Governor,Pershing,601,618,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1966,Governor,Storey,251,235,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1966,Governor,Washoe,16526,21323,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1966,Governor,White Pine,2132,1938,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,1970,Governor,Carson City,2401,2812,,,,,,,,,,274,,,,,,,,,,,,176,,,,,
Nevada,1970,Governor,Churchill,1667,1661,,,,,,,,,,126,,,,,,,,,,,,129,,,,,
Nevada,1970,Governor,Clark,35855,30801,,,,,,,,,,2071,,,,,,,,,,,,2432,,,,,
Nevada,1970,Governor,Douglas,936,1630,,,,,,,,,,96,,,,,,,,,,,,60,,,,,
Nevada,1970,Governor,Elko,2344,1855,,,,,,,,,,88,,,,,,,,,,,,114,,,,,
Nevada,1970,Governor,Esmeralda,189,172,,,,,,,,,,15,,,,,,,,,,,,3,,,,,
Nevada,1970,Governor,Eureka,207,232,,,,,,,,,,7,,,,,,,,,,,,19,,,,,
Nevada,1970,Governor,Humboldt,1106,973,,,,,,,,,,55,,,,,,,,,,,,67,,,,,
Nevada,1970,Governor,Lander,524,388,,,,,,,,,,33,,,,,,,,,,,,44,,,,,
Nevada,1970,Governor,Lincoln,701,534,,,,,,,,,,19,,,,,,,,,,,,19,,,,,
Nevada,1970,Governor,Lyon,1452,1370,,,,,,,,,,95,,,,,,,,,,,,80,,,,,
Nevada,1970,Governor,Mineral,1702,782,,,,,,,,,,151,,,,,,,,,,,,156,,,,,
Nevada,1970,Governor,Nye,1023,763,,,,,,,,,,67,,,,,,,,,,,,60,,,,,
Nevada,1970,Governor,Pershing,543,541,,,,,,,,,,42,,,,,,,,,,,,28,,,,,
Nevada,1970,Governor,Storey,331,170,,,,,,,,,,22,,,,,,,,,,,,17,,,,,
Nevada,1970,Governor,Washoe,17760,18265,,,,,,,,,,3237,,,,,,,,,,,,1860,,,,,
Nevada,1970,Governor,White Pine,1956,1451,,,,,,,,,,81,,,,,,,,,,,,151,,,,,
Nevada,1974,Governor,Carson City,5099,1723,,,,,,,,,,,,,,,,,,,,,,1748,,,,,
Nevada,1974,Governor,Churchill,2806,603,,,,,,,,,,,,,,,,,,,,,,907,,,,,
Nevada,1974,Governor,Clark,56614,12509,,,,,,,,,,,,,,,,,,,,,,12589,,,,,
Nevada,1974,Governor,Douglas,2470,1270,,,,,,,,,,,,,,,,,,,,,,721,,,,,
Nevada,1974,Governor,Elko,3696,873,,,,,,,,,,,,,,,,,,,,,,589,,,,,
Nevada,1974,Governor,Esmeralda,237,40,,,,,,,,,,,,,,,,,,,,,,124,,,,,
Nevada,1974,Governor,Eureka,296,126,,,,,,,,,,,,,,,,,,,,,,70,,,,,
Nevada,1974,Governor,Humboldt,1515,487,,,,,,,,,,,,,,,,,,,,,,311,,,,,
Nevada,1974,Governor,Lander,787,201,,,,,,,,,,,,,,,,,,,,,,274,,,,,
Nevada,1974,Governor,Lincoln,1010,149,,,,,,,,,,,,,,,,,,,,,,101,,,,,
Nevada,1974,Governor,Lyon,2696,612,,,,,,,,,,,,,,,,,,,,,,674,,,,,
Nevada,1974,Governor,Mineral,1913,314,,,,,,,,,,,,,,,,,,,,,,513,,,,,
Nevada,1974,Governor,Nye,1478,342,,,,,,,,,,,,,,,,,,,,,,392,,,,,
Nevada,1974,Governor,Pershing,816,225,,,,,,,,,,,,,,,,,,,,,,205,,,,,
Nevada,1974,Governor,Storey,419,90,,,,,,,,,,,,,,,,,,,,,,103,,,,,
Nevada,1974,Governor,Washoe,29440,8815,,,,,,,,,,,,,,,,,,,,,,6425,,,,,
Nevada,1974,Governor,White Pine,2822,580,,,,,,,,,,,,,,,,,,,,,,539,,,,,
Nevada,1978,Governor,Carson City,6721,3250,,,,,,,,,257,,,,,66,,,,,,,,159,,,,,
Nevada,1978,Governor,Churchill,2692,1410,,,,,,,,,81,,,,,33,,,,,,,,238,,,,,
Nevada,1978,Governor,Clark,51708,42472,,,,,,,,,1107,,,,,734,,,,,,,,581,,,,,
Nevada,1978,Governor,Douglas,3523,1742,,,,,,,,,129,,,,,46,,,,,,,,120,,,,,
Nevada,1978,Governor,Elko,3162,1380,,,,,,,,,57,,,,,30,,,,,,,,265,,,,,
Nevada,1978,Governor,Esmeralda,258,188,,,,,,,,,10,,,,,2,,,,,,,,28,,,,,
Nevada,1978,Governor,Eureka,314,154,,,,,,,,,6,,,,,13,,,,,,,,24,,,,,
Nevada,1978,Governor,Humboldt,1420,594,,,,,,,,,71,,,,,9,,,,,,,,103,,,,,
Nevada,1978,Governor,Lander,735,567,,,,,,,,,18,,,,,10,,,,,,,,60,,,,,
Nevada,1978,Governor,Lincoln,888,579,,,,,,,,,20,,,,,18,,,,,,,,41,,,,,
Nevada,1978,Governor,Lyon,2331,1658,,,,,,,,,86,,,,,21,,,,,,,,166,,,,,
Nevada,1978,Governor,Mineral,1108,1061,,,,,,,,,53,,,,,7,,,,,,,,169,,,,,
Nevada,1978,Governor,Nye,1553,1300,,,,,,,,,26,,,,,20,,,,,,,,99,,,,,
Nevada,1978,Governor,Pershing,630,562,,,,,,,,,25,,,,,14,,,,,,,,67,,,,,
Nevada,1978,Governor,Storey,329,428,,,,,,,,,20,,,,,6,,,,,,,,26,,,,,
Nevada,1978,Governor,Washoe,28759,17570,,,,,,,,,1204,,,,,444,,,,,,,,947,,,,,
Nevada,1978,Governor,White Pine,1966,1086,,,,,,,,,50,,,,,14,,,,,,,,189,,,,,
Nevada,1982,Governor,Carson City,5854,5592,,,,,,,,,492,,,,,294,,,,,,,,,,,,,
Nevada,1982,Governor,Churchill,1897,2944,,,,,,,,,122,,,,,69,,,,,,,,,,,,,
Nevada,1982,Governor,Clark,75456,44667,,,,,,,,,3053,,,,,1946,,,,,,,,,,,,,
Nevada,1982,Governor,Douglas,2650,4079,,,,,,,,,209,,,,,176,,,,,,,,,,,,,
Nevada,1982,Governor,Elko,2474,3388,,,,,,,,,115,,,,,117,,,,,,,,,,,,,
Nevada,1982,Governor,Esmeralda,324,235,,,,,,,,,20,,,,,30,,,,,,,,,,,,,
Nevada,1982,Governor,Eureka,290,323,,,,,,,,,20,,,,,8,,,,,,,,,,,,,
Nevada,1982,Governor,Humboldt,1284,1464,,,,,,,,,83,,,,,55,,,,,,,,,,,,,
Nevada,1982,Governor,Lander,750,831,,,,,,,,,44,,,,,23,,,,,,,,,,,,,
Nevada,1982,Governor,Lincoln,765,782,,,,,,,,,49,,,,,30,,,,,,,,,,,,,
Nevada,1982,Governor,Lyon,2676,2693,,,,,,,,,213,,,,,170,,,,,,,,,,,,,
Nevada,1982,Governor,Mineral,1247,926,,,,,,,,,94,,,,,48,,,,,,,,,,,,,
Nevada,1982,Governor,Nye,2207,1740,,,,,,,,,92,,,,,80,,,,,,,,,,,,,
Nevada,1982,Governor,Pershing,613,644,,,,,,,,,41,,,,,27,,,,,,,,,,,,,
Nevada,1982,Governor,Storey,434,341,,,,,,,,,46,,,,,23,,,,,,,,,,,,,
Nevada,1982,Governor,Washoe,27298,28182,,,,,,,,,2110,,,,,1468,,,,,,,,,,,,,
Nevada,1982,Governor,White Pine,1913,1273,,,,,,,,,91,,,,,57,,,,,,,,,,,,,
Nevada,1986,Governor,Carson City,9224,3308,,,,,,,,,393,,,,,138,,,,,,,,,,,,,
Nevada,1986,Governor,Churchill,3426,1788,,,,,,,,,107,,,,,30,,,,,,,,,,,,,
Nevada,1986,Governor,Clark,98262,30258,,,,,,,,,2582,,,,,1103,,,,,,,,,,,,,
Nevada,1986,Governor,Douglas,5270,2750,,,,,,,,,209,,,,,100,,,,,,,,,,,,,
Nevada,1986,Governor,Elko,3306,2850,,,,,,,,,95,,,,,70,,,,,,,,,,,,,
Nevada,1986,Governor,Esmeralda,363,183,,,,,,,,,19,,,,,12,,,,,,,,,,,,,
Nevada,1986,Governor,Eureka,297,256,,,,,,,,,11,,,,,0,,,,,,,,,,,,,
Nevada,1986,Governor,Humboldt,1999,1025,,,,,,,,,65,,,,,29,,,,,,,,,,,,,
Nevada,1986,Governor,Lander,1053,553,,,,,,,,,49,,,,,21,,,,,,,,,,,,,
Nevada,1986,Governor,Lincoln,915,569,,,,,,,,,55,,,,,12,,,,,,,,,,,,,
Nevada,1986,Governor,Lyon,4306,1620,,,,,,,,,119,,,,,54,,,,,,,,,,,,,
Nevada,1986,Governor,Mineral,1635,554,,,,,,,,,51,,,,,23,,,,,,,,,,,,,
Nevada,1986,Governor,Nye,2630,1565,,,,,,,,,119,,,,,59,,,,,,,,,,,,,
Nevada,1986,Governor,Pershing,843,357,,,,,,,,,22,,,,,8,,,,,,,,,,,,,
Nevada,1986,Governor,Storey,893,174,,,,,,,,,21,,,,,10,,,,,,,,,,,,,
Nevada,1986,Governor,Washoe,50759,16425,,,,,,,,,1472,,,,,859,,,,,,,,,,,,,
Nevada,1986,Governor,White Pine,2087,846,,,,,,,,,82,,,,,27,,,,,,,,,,,,,
Nevada,1990,Governor,Carson City,9517,4675,,,,,,,,,432,,,,,342,,,,,,,,,,,,,
Nevada,1990,Governor,Churchill,3315,2173,,,,,,,,,201,,,,,136,,,,,,,,,,,,,
Nevada,1990,Governor,Clark,114687,49938,,,,,,,,,4835,,,,,3943,,,,,,,,,,,,,
Nevada,1990,Governor,Douglas,6611,3500,,,,,,,,,275,,,,,292,,,,,,,,,,,,,
Nevada,1990,Governor,Elko,3908,3832,,,,,,,,,335,,,,,288,,,,,,,,,,,,,
Nevada,1990,Governor,Esmeralda,256,221,,,,,,,,,16,,,,,30,,,,,,,,,,,,,
Nevada,1990,Governor,Eureka,347,279,,,,,,,,,30,,,,,25,,,,,,,,,,,,,
Nevada,1990,Governor,Humboldt,2071,1406,,,,,,,,,122,,,,,105,,,,,,,,,,,,,
Nevada,1990,Governor,Lander,792,765,,,,,,,,,50,,,,,47,,,,,,,,,,,,,
Nevada,1990,Governor,Lincoln,1052,378,,,,,,,,,54,,,,,33,,,,,,,,,,,,,
Nevada,1990,Governor,Lyon,4815,2004,,,,,,,,,142,,,,,187,,,,,,,,,,,,,
Nevada,1990,Governor,Mineral,1719,691,,,,,,,,,66,,,,,67,,,,,,,,,,,,,
Nevada,1990,Governor,Nye,3172,2120,,,,,,,,,229,,,,,285,,,,,,,,,,,,,
Nevada,1990,Governor,Pershing,814,426,,,,,,,,,49,,,,,53,,,,,,,,,,,,,
Nevada,1990,Governor,Storey,874,327,,,,,,,,,47,,,,,35,,,,,,,,,,,,,
Nevada,1990,Governor,Washoe,51746,22235,,,,,,,,,1940,,,,,2102,,,,,,,,,,,,,
Nevada,1990,Governor,White Pine,2182,819,,,,,,,,,194,,,,,89,,,,,,,,,,,,,
Nevada,1994,Governor,Carson City,7191,8168,,,,,,,,,473,,,,,104,,,,,,,,325,,,,,
